,ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ПОЛУ И ВОЗРАСТУ  на 1 января 2009г.,,,,,,,,,,
,,,,,(человек),,,,,,
,,,,,,,,,,,
,Возраст (лет),Год,Все население,,,Городское население,,,Сельское население,,
,,рожде-,мужчины ,мужчины,женщины,мужчины ,мужчины,женщины,мужчины ,мужчины,женщины
,,ния,и женщины,,,и женщины,,,и женщины,,
,,,,,,,,,,,
,13,1994,1395045 ,711841 ,683204 ,939523 ,479551 ,459972 ,455522 ,232290 ,223232 
,14,1993,1452070 ,742124 ,709946 ,974860 ,498419 ,476441 ,477210 ,243705 ,233505 
,10-14,,6757230 ,3453436 ,3303794 ,4549925 ,2327047 ,2222878 ,2207305 ,1126389 ,1080916 
,15,1992,1448573 ,739821 ,708752 ,967057 ,494036 ,473021 ,481516 ,245785 ,235731 
,16,1991,1674630 ,855483 ,819147 ,1127537 ,574636 ,552901 ,547093 ,280847 ,266246 
,17,1990,1839784 ,940405 ,899379 ,1253470 ,638070 ,615400 ,586314 ,302335 ,283979 
,18,1989,2073574 ,1057724 ,1015850 ,1442819 ,730880 ,711939 ,630755 ,326844 ,303911 
,19,1988,2224382 ,1133918 ,1090464 ,1554931 ,785314 ,769617 ,669451 ,348604 ,320847 
,15-19,,9260943 ,4727351 ,4533592 ,6345814 ,3222936 ,3122878 ,2915129 ,1504415 ,1410714 
,20,1987,2399714 ,1218738 ,1180976 ,1688026 ,848912 ,839114 ,711688 ,369826 ,341862 
,21,1986,2558365 ,1298646 ,1259719 ,1827349 ,917859 ,909490 ,731016 ,380787 ,350229 
,22,1985,2574766 ,1303889 ,1270877 ,1853085 ,924349 ,928736 ,721681 ,379540 ,342141 
,23,1984,2485162 ,1253449 ,1231713 ,1897301 ,935571 ,961730 ,587861 ,317878 ,269983 
,24,1983,2554531 ,1287187 ,1267344 ,2001816 ,991671 ,1010145 ,552715 ,295516 ,257199 
,20-24,,12572538 ,6361909 ,6210629 ,9267577 ,4618362 ,4649215 ,3304961 ,1743547 ,1561414 
,25,1982,2601714 ,1315417 ,1286297 ,2057752 ,1040041 ,1017711 ,543962 ,275376 ,268586 
,26,1981,2470326 ,1244646 ,1225680 ,1932638 ,970147 ,962491 ,537688 ,274499 ,263189 
,27,1980,2296562 ,1150669 ,1145893 ,1778400 ,881985 ,896415 ,518162 ,268684 ,249478 
,28,1979,2325539 ,1161524 ,1164015 ,1798202 ,889113 ,909089 ,527337 ,272411 ,254926 
,29,1978,2198856 ,1097079 ,1101777 ,1689247 ,833474 ,855773 ,509609 ,263605 ,246004 
,25-29,,11892997 ,5969335 ,5923662 ,9256239 ,4614760 ,4641479 ,2636758 ,1354575 ,1282183 
,30,1977,2186198 ,1083556 ,1102642 ,1680795 ,823644 ,857151 ,505403 ,259912 ,245491 
,31,1976,2154313 ,1064970 ,1089343 ,1656399 ,810288 ,846111 ,497914 ,254682 ,243232 
,32,1975,2151821 ,1064019 ,1087802 ,1650380 ,809492 ,840888 ,501441 ,254527 ,246914 
,33,1974,2116890 ,1045518 ,1071372 ,1621403 ,794603 ,826800 ,495487 ,250915 ,244572 
,34,1973,2070573 ,1020154 ,1050419 ,1578640 ,772420 ,806220 ,491933 ,247734 ,244199 
,30-34,,10679795 ,5278217 ,5401578 ,8187617 ,4010447 ,4177170 ,2492178 ,1267770 ,1224408 
,35,1972,1984431 ,977217 ,1007214 ,1511856 ,739966 ,771890 ,472575 ,237251 ,235324 
,36,1971,2083896 ,1026901 ,1056995 ,1590937 ,779445 ,811492 ,492959 ,247456 ,245503 
,37,1970,1966090 ,968547 ,997543 ,1488116 ,728699 ,759417 ,477974 ,239848 ,238126 
,38,1969,1985490 ,980369 ,1005121 ,1503377 ,738151 ,765226 ,482113 ,242218 ,239895 
,39,1968,1833487 ,897029 ,936458 ,1365047 ,662034 ,703013 ,468440 ,234995 ,233445 
,35-39,,9853394 ,4850063 ,5003331 ,7459333 ,3648295 ,3811038 ,2394061 ,1201768 ,1192293 
,40,1967,1806001 ,880595 ,925406 ,1327939 ,640681 ,687258 ,478062 ,239914 ,238148 
,41,1966,1808425 ,876389 ,932036 ,1324837 ,634233 ,690604 ,483588 ,242156 ,241432 
,42,1965,1871825 ,901423 ,970402 ,1361182 ,645902 ,715280 ,510643 ,255521 ,255122 
,43,1964,1910758 ,919458 ,991300 ,1390494 ,658506 ,731988 ,520264 ,260952 ,259312 
,44,1963,2003935 ,956294 ,1047641 ,1460007 ,684468 ,775539 ,543928 ,271826 ,272102 
,40-44,,9400944 ,4534159 ,4866785 ,6864459 ,3263790 ,3600669 ,2536485 ,1270369 ,1266116 
,45,1962,2157435 ,1029754 ,1127681 ,1569701 ,734995 ,834706 ,587734 ,294759 ,292975 
,46,1961,2307327 ,1091453 ,1215874 ,1690747 ,782406 ,908341 ,616580 ,309047 ,307533 
,47,1960,2357470 ,1111808 ,1245662 ,1717598 ,790837 ,926761 ,639872 ,320971 ,318901 
,48,1959,2498030 ,1179617 ,1318413 ,1825850 ,841892 ,983958 ,672180 ,337725 ,334455 
,49,1958,2362121 ,1096865 ,1265256 ,1719460 ,776230 ,943230 ,642661 ,320635 ,322026 
,45-49,,11682383 ,5509497 ,6172886 ,8523356 ,3926360 ,4596996 ,3159027 ,1583137 ,1575890 
,50,1957,2331297 ,1074829 ,1256468 ,1704289 ,763662 ,940627 ,627008 ,311167 ,315841 
,51,1956,2308029 ,1060699 ,1247330 ,1693513 ,756292 ,937221 ,614516 ,304407 ,310109 
,52,1955,2211178 ,1004793 ,1206385 ,1628487 ,719229 ,909258 ,582691 ,285564 ,297127 
,53,1954,2167049 ,973803 ,1193246 ,1605172 ,701004 ,904168 ,561877 ,272799 ,289078 
