,35,1977,2111922 ,1035820 ,1076102 ,1620810 ,787302 ,833508 ,491112 ,248518 ,242594 
,36,1976,2129432 ,1042468 ,1086964 ,1632732 ,791562 ,841170 ,496700 ,250906 ,245794 
,37,1975,2148307 ,1045638 ,1102669 ,1648297 ,794568 ,853729 ,500010 ,251070 ,248940 
,38,1974,2064527 ,1006620 ,1057907 ,1573632 ,760638 ,812994 ,490895 ,245982 ,244913 
,39,1973,2004622 ,975983 ,1028639 ,1529267 ,738267 ,791000 ,475355 ,237716 ,237639 
,35-39,,10458810 ,5106529 ,5352281 ,8004738 ,3872337 ,4132401 ,2454072 ,1234192 ,1219880 
,40,1972,2011428 ,977754 ,1033674 ,1527708 ,735613 ,792095 ,483720 ,242141 ,241579 
,41,1971,1939864 ,945555 ,994309 ,1464556 ,707487 ,757069 ,475308 ,238068 ,237240 
,42,1970,2014370 ,983573 ,1030797 ,1527454 ,739334 ,788120 ,486916 ,244239 ,242677 
,43,1969,1810860 ,876089 ,934771 ,1345706 ,643066 ,702640 ,465154 ,233023 ,232131 
,44,1968,1786525 ,861558 ,924967 ,1312223 ,624168 ,688055 ,474302 ,237390 ,236912 
,40-44,,9563047 ,4644529 ,4918518 ,7177647 ,3449668 ,3727979 ,2385400 ,1194861 ,1190539 
,45,1967,1756664 ,842504 ,914160 ,1281998 ,605035 ,676963 ,474666 ,237469 ,237197 
,46,1966,1816696 ,865437 ,951259 ,1316527 ,615911 ,700616 ,500169 ,249526 ,250643 
,47,1965,1917665 ,909793 ,1007872 ,1398606 ,651207 ,747399 ,519059 ,258586 ,260473 
,48,1964,1956193 ,921296 ,1034897 ,1421060 ,655524 ,765536 ,535133 ,265772 ,269361 
,49,1963,2097778 ,985596 ,1112182 ,1518363 ,697939 ,820424 ,579415 ,287657 ,291758 
,45-49,,9544996 ,4524626 ,5020370 ,6936554 ,3225616 ,3710938 ,2608442 ,1299010 ,1309432 
,50,1962,2176071 ,1012676 ,1163395 ,1576525 ,715852 ,860673 ,599546 ,296824 ,302722 
,51,1961,2279763 ,1057640 ,1222123 ,1649264 ,745000 ,904264 ,630499 ,312640 ,317859 
,52,1960,2446301 ,1131942 ,1314359 ,1779418 ,801619 ,977799 ,666883 ,330323 ,336560 
,53,1959,2274551 ,1035111 ,1239440 ,1641610 ,724109 ,917501 ,632941 ,311002 ,321939 
,54,1958,2259662 ,1017812 ,1241850 ,1639337 ,716345 ,922992 ,620325 ,301467 ,318858 
,50-54,,11436348 ,5255181 ,6181167 ,8286154 ,3702925 ,4583229 ,3150194 ,1552256 ,1597938 
,55,1957,2194668 ,981782 ,1212886 ,1592787 ,690384 ,902403 ,601881 ,291398 ,310483 
,56,1956,2110216 ,930213 ,1180003 ,1539618 ,657950 ,881668 ,570598 ,272263 ,298335 
,57,1955,2113819 ,918974 ,1194845 ,1553358 ,655131 ,898227 ,560461 ,263843 ,296618 
,58,1954,2087388 ,895434 ,1191954 ,1536105 ,639494 ,896611 ,551283 ,255940 ,295343 
,59,1953,1875944 ,798236 ,1077708 ,1389256 ,574018 ,815238 ,486688 ,224218 ,262470 
,55-59,,10382035 ,4524639 ,5857396 ,7611124 ,3216977 ,4394147 ,2770911 ,1307662 ,1463249 
,60,1952,1884179 ,793014 ,1091165 ,1397980 ,571698 ,826282 ,486199 ,221316 ,264883 
,61,1951,1801126 ,750632 ,1050494 ,1342923 ,543921 ,799002 ,458203 ,206711 ,251492 
,62,1950,1774423 ,735272 ,1039151 ,1337280 ,540806 ,796474 ,437143 ,194466 ,242677 
,63,1949,1778743 ,722448 ,1056295 ,1336931 ,527938 ,808993 ,441812 ,194510 ,247302 
,64,1948,1451457 ,583044 ,868413 ,1103689 ,432396 ,671293 ,347768 ,150648 ,197120 
,60-64,,8689928 ,3584410 ,5105518 ,6518803 ,2616759 ,3902044 ,2171125 ,967651 ,1203474 
,65,1947,1403610 ,557267 ,846343 ,1078827 ,419901 ,658926 ,324783 ,137366 ,187417 
,66,1946,1238748 ,480551 ,758197 ,955222 ,364329 ,590893 ,283526 ,116222 ,167304 
,67,1945,750532 ,287814 ,462718 ,592127 ,224519 ,367608 ,158405 ,63295 ,95110 
,68,1944,555983 ,208904 ,347079 ,430776 ,160090 ,270686 ,125207 ,48814 ,76393 
,69,1943,504609 ,185614 ,318995 ,376428 ,137696 ,238732 ,128181 ,47918 ,80263 
,65-69,,4453482 ,1720150 ,2733332 ,3433380 ,1306535 ,2126845 ,1020102 ,413615 ,606487 
,70,1942,740019 ,259092 ,480927 ,538889 ,186587 ,352302 ,201130 ,72505 ,128625 
,71,1941,1132646 ,386010 ,746636 ,825485 ,278344 ,547141 ,307161 ,107666 ,199495 
,72,1940,1200943 ,404443 ,796500 ,870319 ,291277 ,579042 ,330624 ,113166 ,217458 
,73,1939,1279315 ,416057 ,863258 ,923823 ,296169 ,627654 ,355492 ,119888 ,235604 
,74,1938,1245620 ,394488 ,851132 ,901191 ,281270 ,619921 ,344429 ,113218 ,231211 
,70-74,,5598543 ,1860090 ,3738453 ,4059707 ,1333647 ,2726060 ,1538836 ,526443 ,1012393 
,75,1937,1214430 ,385420 ,829010 ,894264 ,279516 ,614748 ,320166 ,105904 ,214262 
,76,1936,944224 ,291884 ,652340 ,668901 ,203365 ,465536 ,275323 ,88519 ,186804 
,77,1935,793055 ,240071 ,552984 ,561399 ,166837 ,394562 ,231656 ,73234 ,158422 
,78,1934,591018 ,172834 ,418184 ,418275 ,119698 ,298577 ,172743 ,53136 ,119607 
,79,1933,532223 ,150062 ,382161 ,374152 ,103140 ,271012 ,158071 ,46922 ,111149 
,75-79,,4074950 ,1240271 ,2834679 ,2916991 ,872556 ,2044435 ,1157959 ,367715 ,790244 
,80,1932,609790 ,166521 ,443269 ,425570 ,113530 ,312040 ,184220 ,52991 ,131229 
,81,1931,559685 ,150414 ,409271 ,394206 ,103721 ,290485 ,165479 ,46693 ,118786 
,82,1930,603603 ,158892 ,444711 ,420249 ,109058 ,311191 ,183354 ,49834 ,133520 
,83,1929,507663 ,125470 ,382193 ,358266 ,87324 ,270942 ,149397 ,38146 ,111251 
,84,1928,482027 ,113203 ,368824 ,339916 ,79732 ,260184 ,142111 ,33471 ,108640 
,80-84,,2762768 ,714500 ,2048268 ,1938207 ,493365 ,1444842 ,824561 ,221135 ,603426 
,85,1927,393342 ,91587 ,301755 ,285230 ,68382 ,216848 ,108112 ,23205 ,84907 
,86,1926,329002 ,71245 ,257757 ,240582 ,54579 ,186003 ,88420 ,16666 ,71754 
,87,1925,254926 ,49466 ,205460 ,188850 ,38314 ,150536 ,66076 ,11152 ,54924 
,88,1924,198553 ,35611 ,162942 ,146391 ,27011 ,119380 ,52162 ,8600 ,43562 
,89,1923,145810 ,24476 ,121334 ,109590 ,19147 ,90443 ,36220 ,5329 ,30891 
,85-89,,1321633 ,272385 ,1049248 ,970643 ,207433 ,763210 ,350990 ,64952 ,286038 
,90,1922,97224 ,16551 ,80673 ,73190 ,13091 ,60099 ,24034 ,3460 ,20574 
,91,1921,69064 ,12220 ,56844 ,52565 ,9734 ,42831 ,16499 ,2486 ,14013 
,92,1920,49879 ,9227 ,40652 ,37421 ,7420 ,30001 ,12458 ,1807 ,10651 
,93,1919,33381 ,5970 ,27411 ,25282 ,4839 ,20443 ,8099 ,1131 ,6968 
,94,1918,30489 ,5201 ,25288 ,22751 ,4230 ,18521 ,7738 ,971 ,6767 
,90-94,,280037 ,49169 ,230868 ,211209 ,39314 ,171895 ,68828 ,9855 ,58973 
,95,1917,15270 ,2612 ,12658 ,11500 ,2161 ,9339 ,3770 ,451 ,3319 
,96,1916,11926 ,1996 ,9930 ,9017 ,1674 ,7343 ,2909 ,322 ,2587 
,97,1915,10118 ,1687 ,8431 ,7563 ,1391 ,6172 ,2555 ,296 ,2259 
,98,1914,8007 ,1229 ,6778 ,5966 ,1034 ,4932 ,2041 ,195 ,1846 
,99,1913,5400 ,1011 ,4389 ,4161 ,855 ,3306 ,1239 ,156 ,1083 
,95-99,,50721 ,8535 ,42186 ,38207 ,7115 ,31092 ,12514 ,1420 ,11094 
,100 лет и старше,1912,10081 ,2168 ,7913 ,7879 ,1923 ,5956 ,2202 ,245 ,1957 
,,-,,,,,,,,,
,Итого,,143347059 ,66353527 ,76993532 ,106118252 ,48515152 ,57603100 ,37228807 ,17838375 ,19390432 
